loc,cases,deaths,day,month,year
72,34,0,14,8,2016
72,26,1,21,8,2016
72,7,0,28,8,2016
72,28,1,4,9,2016
72,28,1,11,9,2016
72,23,1,18,9,2016
72,28,0,25,9,2016
72,13,1,2,10,2016
72,16,0,9,10,2016
72,15,0,16,10,2016
72,12,0,23,10,2016
72,22,1,30,10,2016
72,11,0,6,11,2016
72,22,0,13,11,2016
72,11,0,20,11,2016
72,16,0,27,11,2016
72,17,0,4,12,2016
72,3,0,11,12,2016
72,5,0,18,12,2016
72,7,0,25,12,2016
72,6,0,1,1,2017
77,13,0,10,1,2016
77,12,0,17,1,2016
77,1,0,24,1,2016
77,3,0,31,1,2016
77,5,0,7,2,2016
77,3,0,14,2,2016
77,5,0,21,2,2016
77,5,0,28,2,2016
77,2,0,6,3,2016
77,0,0,13,3,2016
77,2,0,20,3,2016
77,1,0,27,3,2016
77,1,0,3,4,2016
77,1,0,10,4,2016
77,2,0,17,4,2016
77,0,0,24,4,2016
77,0,0,1,5,2016
77,2,0,8,5,2016
77,2,0,15,5,2016
77,2,0,22,5,2016
77,1,0,29,5,2016
77,4,0,5,6,2016
77,2,0,12,6,2016
77,4,0,19,6,2016
77,1,0,26,6,2016
77,3,0,3,7,2016
77,4,0,10,7,2016
77,3,0,17,7,2016
77,3,0,24,7,2016
77,8,0,31,7,2016
77,9,0,7,8,2016
77,10,0,14,8,2016
77,11,0,21,8,2016
77,9,0,28,8,2016
77,11,0,4,9,2016
77,8,0,11,9,2016
77,8,1,18,9,2016
77,4,0,25,9,2016
77,0,0,2,10,2016
77,2,0,9,10,2016
77,3,0,16,10,2016
77,3,0,23,10,2016
77,3,0,30,10,2016
77,3,0,6,11,2016
77,4,0,13,11,2016
77,5,0,20,11,2016
77,6,0,27,11,2016
77,3,0,4,12,2016
77,3,0,11,12,2016
77,5,0,18,12,2016
77,1,0,25,12,2016
77,4,0,1,1,2017
83,116,0,10,1,2016
83,63,1,17,1,2016
83,88,0,24,1,2016
83,56,0,31,1,2016
83,69,0,7,2,2016
83,71,0,14,2,2016
83,46,0,21,2,2016
83,49,0,28,2,2016
83,24,0,6,3,2016
83,29,0,13,3,2016
83,22,0,20,3,2016
83,13,0,27,3,2016
83,18,0,3,4,2016
83,20,0,10,4,2016
83,14,0,17,4,2016
83,13,0,24,4,2016
83,13,0,1,5,2016
83,11,0,8,5,2016
83,13,0,15,5,2016
83,8,0,22,5,2016
83,3,0,29,5,2016
83,11,0,5,6,2016
83,8,0,12,6,2016
83,18,0,19,6,2016
83,11,0,26,6,2016
83,24,0,3,7,2016
83,16,0,10,7,2016
83,28,0,17,7,2016
83,40,0,24,7,2016
83,43,1,31,7,2016
83,80,2,7,8,2016
83,106,0,14,8,2016
83,89,0,21,8,2016
83,76,0,28,8,2016
83,78,0,4,9,2016
83,104,1,11,9,2016
83,89,1,18,9,2016
83,80,0,25,9,2016
83,83,0,2,10,2016
83,70,0,9,10,2016
83,74,0,16,10,2016
83,59,0,23,10,2016
83,73,0,30,10,2016
83,47,0,6,11,2016
83,56,0,13,11,2016
83,74,1,20,11,2016
83,64,0,27,11,2016
83,58,0,4,12,2016
83,44,0,11,12,2016
83,45,0,18,12,2016
83,41,0,25,12,2016
83,34,0,1,1,2017
84,21,0,10,1,2016
84,20,0,17,1,2016
84,16,0,24,1,2016
84,20,0,31,1,2016
84,14,0,7,2,2016
84,15,0,14,2,2016
84,11,1,21,2,2016
84,6,0,28,2,2016
84,8,0,6,3,2016
84,13,0,13,3,2016
84,8,0,20,3,2016
84,11,0,27,3,2016
84,7,0,3,4,2016
84,1,0,10,4,2016
84,4,0,17,4,2016
84,3,0,24,4,2016
84,5,0,1,5,2016
84,2,0,8,5,2016
84,15,0,15,5,2016
84,3,0,22,5,2016
84,4,0,29,5,2016
84,4,0,5,6,2016
84,15,1,12,6,2016
84,12,0,19,6,2016
84,13,0,26,6,2016
84,21,0,3,7,2016
84,17,0,10,7,2016
84,16,0,17,7,2016
84,47,0,24,7,2016
84,45,0,31,7,2016
84,55,0,7,8,2016
84,55,0,14,8,2016
84,92,0,21,8,2016
84,108,0,28,8,2016
84,96,0,4,9,2016
84,66,0,11,9,2016
84,52,1,18,9,2016
84,31,0,25,9,2016
84,3,0,2,10,2016
84,36,0,9,10,2016
84,27,0,16,10,2016
84,28,0,23,10,2016
84,4,0,30,10,2016
84,26,0,6,11,2016
84,25,0,13,11,2016
84,14,0,20,11,2016
84,5,0,27,11,2016
84,5,0,4,12,2016
84,4,0,11,12,2016
84,0,0,18,12,2016
84,0,0,25,12,2016
84,2,0,1,1,2017
85,5,0,10,1,2016
85,4,0,17,1,2016
85,9,0,24,1,2016
85,15,0,31,1,2016
85,8,0,7,2,2016
85,3,0,14,2,2016
85,4,0,21,2,2016
85,4,0,28,2,2016
85,4,0,6,3,2016
85,5,0,13,3,2016
85,4,0,20,3,2016
85,3,0,27,3,2016
85,0,0,3,4,2016
85,0,0,10,4,2016
85,1,0,17,4,2016
85,3,0,24,4,2016
85,4,0,1,5,2016
85,6,0,8,5,2016
85,7,0,15,5,2016
85,6,1,22,5,2016
85,4,1,29,5,2016
85,1,0,5,6,2016
85,4,0,12,6,2016
85,2,0,19,6,2016
85,1,0,26,6,2016
85,3,0,3,7,2016
85,7,0,10,7,2016
85,12,0,17,7,2016
85,10,0,24,7,2016
85,16,0,31,7,2016
85,24,0,7,8,2016
85,24,0,14,8,2016
85,20,0,21,8,2016
85,34,0,28,8,2016
85,28,0,4,9,2016
85,19,0,11,9,2016
85,15,0,18,9,2016
85,27,1,25,9,2016
85,29,0,2,10,2016
85,8,0,9,10,2016
85,11,1,16,10,2016
85,13,0,23,10,2016
85,13,0,30,10,2016
85,9,0,6,11,2016
85,7,0,13,11,2016
85,4,0,20,11,2016
85,0,0,27,11,2016
85,4,0,4,12,2016
85,6,0,11,12,2016
85,11,0,18,12,2016
85,8,0,25,12,2016
85,14,0,1,1,2017
86,15,0,10,1,2016
86,10,0,17,1,2016
86,11,0,24,1,2016
86,11,0,31,1,2016
86,11,0,7,2,2016
86,21,0,14,2,2016
86,15,0,21,2,2016
86,7,0,28,2,2016
86,7,0,6,3,2016
86,3,0,13,3,2016
86,5,0,20,3,2016
86,7,0,27,3,2016
86,8,0,3,4,2016
86,1,0,10,4,2016
86,9,0,17,4,2016
86,2,0,24,4,2016
86,3,0,1,5,2016
86,2,0,8,5,2016
86,1,0,15,5,2016
86,1,0,22,5,2016
86,0,0,29,5,2016
86,2,0,5,6,2016
86,3,0,12,6,2016
86,1,0,19,6,2016
86,5,0,26,6,2016
86,5,0,3,7,2016
86,4,0,10,7,2016
86,8,0,17,7,2016
86,5,0,24,7,2016
86,15,0,31,7,2016
86,15,0,7,8,2016
86,27,0,14,8,2016
86,19,0,21,8,2016
86,20,0,28,8,2016
86,32,0,4,9,2016
86,26,0,11,9,2016
86,20,0,18,9,2016
86,13,1,25,9,2016
86,13,0,2,10,2016
86,20,0,9,10,2016
86,7,0,16,10,2016
86,11,0,23,10,2016
86,18,0,30,10,2016
86,9,0,6,11,2016
86,18,0,13,11,2016
86,11,0,20,11,2016
86,10,0,27,11,2016
86,24,0,4,12,2016
86,17,0,11,12,2016
86,16,0,18,12,2016
86,5,0,25,12,2016
86,4,0,1,1,2017
87,12,0,10,1,2016
87,22,0,17,1,2016
87,20,1,24,1,2016
87,8,0,31,1,2016
87,28,0,7,2,2016
87,22,0,14,2,2016
87,21,0,21,2,2016
87,21,0,28,2,2016
87,13,0,6,3,2016
87,32,0,13,3,2016
87,43,0,20,3,2016
87,29,1,27,3,2016
87,27,0,3,4,2016
87,27,0,10,4,2016
87,36,0,17,4,2016
87,25,0,24,4,2016
87,31,0,1,5,2016
87,14,0,8,5,2016
87,16,1,15,5,2016
87,24,1,22,5,2016
87,19,1,29,5,2016
87,33,0,5,6,2016
87,27,0,12,6,2016
87,47,0,19,6,2016
87,54,0,26,6,2016
87,54,0,3,7,2016
87,68,0,10,7,2016
87,80,0,17,7,2016
87,94,0,24,7,2016
87,88,1,31,7,2016
87,98,0,7,8,2016
87,66,0,14,8,2016
87,56,1,21,8,2016
87,77,1,28,8,2016
87,59,0,4,9,2016
87,25,0,11,9,2016
87,29,0,18,9,2016
87,28,1,25,9,2016
87,18,0,2,10,2016
87,22,0,9,10,2016
87,27,0,16,10,2016
87,15,0,23,10,2016
87,15,0,30,10,2016
87,26,0,6,11,2016
87,15,0,13,11,2016
87,17,0,20,11,2016
87,10,0,27,11,2016
87,6,0,4,12,2016
87,10,0,11,12,2016
87,7,0,18,12,2016
87,5,0,25,12,2016
87,10,0,1,1,2017
89,5,0,10,1,2016
89,9,0,17,1,2016
89,10,0,24,1,2016
89,11,0,31,1,2016
89,16,0,7,2,2016
89,11,0,14,2,2016
89,4,0,21,2,2016
89,8,0,28,2,2016
89,7,0,6,3,2016
89,6,0,13,3,2016
89,11,0,20,3,2016
89,10,0,27,3,2016
89,7,0,3,4,2016
89,7,2,10,4,2016
89,4,0,17,4,2016
89,7,0,24,4,2016
89,9,0,1,5,2016
89,6,0,8,5,2016
89,5,0,15,5,2016
89,4,0,22,5,2016
89,12,0,29,5,2016
89,7,0,5,6,2016
89,12,0,12,6,2016
89,14,0,19,6,2016
89,20,0,26,6,2016
89,24,0,3,7,2016
89,21,0,10,7,2016
89,37,0,17,7,2016
89,53,0,24,7,2016
89,36,0,31,7,2016
89,44,0,7,8,2016
89,38,0,14,8,2016
89,39,0,21,8,2016
89,52,0,28,8,2016
89,30,0,4,9,2016
89,24,0,11,9,2016
89,24,0,18,9,2016
89,23,0,25,9,2016
89,15,0,2,10,2016
89,30,0,9,10,2016
89,16,0,16,10,2016
89,12,0,23,10,2016
89,13,0,30,10,2016
89,12,0,6,11,2016
89,6,0,13,11,2016
89,21,0,20,11,2016
89,15,0,27,11,2016
89,4,0,4,12,2016
89,4,0,11,12,2016
89,1,0,18,12,2016
89,2,0,25,12,2016
89,3,0,1,1,2017
90,79,0,10,1,2016
90,106,0,17,1,2016
90,127,0,24,1,2016
90,141,0,31,1,2016
90,128,0,7,2,2016
90,127,0,14,2,2016
90,84,3,21,2,2016
90,95,1,28,2,2016
90,77,0,6,3,2016
90,61,0,13,3,2016
90,43,0,20,3,2016
90,28,0,27,3,2016
90,40,0,3,4,2016
90,46,0,10,4,2016
90,22,0,17,4,2016
90,29,0,24,4,2016
90,20,0,1,5,2016
90,9,0,8,5,2016
90,27,0,15,5,2016
90,13,0,22,5,2016
90,8,0,29,5,2016
90,15,0,5,6,2016
90,15,0,12,6,2016
90,26,0,19,6,2016
90,53,0,26,6,2016
90,60,0,3,7,2016
90,48,0,10,7,2016
90,74,0,17,7,2016
90,135,1,24,7,2016
90,154,1,31,7,2016
90,144,1,7,8,2016
90,168,0,14,8,2016
90,162,1,21,8,2016
90,196,1,28,8,2016
90,222,0,4,9,2016
90,181,1,11,9,2016
90,172,0,18,9,2016
90,172,2,25,9,2016
90,221,0,2,10,2016
90,204,1,9,10,2016
90,194,1,16,10,2016
90,154,0,23,10,2016
90,216,1,30,10,2016
90,180,0,6,11,2016
90,227,1,13,11,2016
90,201,2,20,11,2016
90,153,2,27,11,2016
90,165,1,4,12,2016
90,257,0,11,12,2016
90,108,1,18,12,2016
90,180,0,25,12,2016
90,128,0,1,1,2017
91,94,0,10,1,2016
91,84,1,17,1,2016
91,63,0,24,1,2016
91,89,0,31,1,2016
91,46,0,7,2,2016
91,37,0,14,2,2016
91,27,0,21,2,2016
91,19,0,28,2,2016
91,26,0,6,3,2016
91,24,0,13,3,2016
91,27,0,20,3,2016
91,15,0,27,3,2016
91,12,0,3,4,2016
91,27,1,10,4,2016
91,17,1,17,4,2016
91,12,0,24,4,2016
91,11,0,1,5,2016
91,16,0,8,5,2016
91,7,0,15,5,2016
91,13,0,22,5,2016
91,10,0,29,5,2016
91,11,0,5,6,2016
91,22,0,12,6,2016
91,18,0,19,6,2016
91,30,1,26,6,2016
91,38,0,3,7,2016
91,49,1,10,7,2016
91,88,0,17,7,2016
91,96,0,24,7,2016
91,176,1,31,7,2016
91,160,0,7,8,2016
91,184,1,14,8,2016
91,143,0,21,8,2016
91,178,0,28,8,2016
91,151,2,4,9,2016
91,222,0,11,9,2016
91,189,0,18,9,2016
91,132,0,25,9,2016
91,119,0,2,10,2016
91,126,0,9,10,2016
91,94,0,16,10,2016
91,71,2,23,10,2016
91,87,1,30,10,2016
91,68,0,6,11,2016
91,105,0,13,11,2016
91,61,1,20,11,2016
91,48,0,27,11,2016
91,36,0,4,12,2016
91,40,1,11,12,2016
91,20,0,18,12,2016
91,16,0,25,12,2016
91,13,0,1,1,2017
96,8,0,10,1,2016
96,12,0,17,1,2016
96,9,0,24,1,2016
96,6,0,31,1,2016
96,6,0,7,2,2016
96,4,0,14,2,2016
96,2,0,21,2,2016
96,2,0,28,2,2016
96,7,0,6,3,2016
96,2,0,13,3,2016
96,1,0,20,3,2016
96,2,0,27,3,2016
96,3,0,3,4,2016
96,3,0,10,4,2016
96,3,0,17,4,2016
96,1,0,24,4,2016
96,4,0,1,5,2016
96,5,0,8,5,2016
96,3,0,15,5,2016
96,6,0,22,5,2016
96,2,0,29,5,2016
96,4,0,5,6,2016
96,4,0,12,6,2016
96,4,0,19,6,2016
96,3,0,26,6,2016
96,7,0,3,7,2016
96,7,0,10,7,2016
96,15,0,17,7,2016
96,17,0,24,7,2016
96,13,0,31,7,2016
96,35,0,7,8,2016
96,27,0,14,8,2016
96,19,0,21,8,2016
96,23,0,28,8,2016
96,27,0,4,9,2016
96,15,0,11,9,2016
96,26,0,18,9,2016
96,24,0,25,9,2016
96,26,0,2,10,2016
96,17,0,9,10,2016
96,12,0,16,10,2016
96,20,0,23,10,2016
96,15,0,30,10,2016
96,4,0,6,11,2016
96,16,0,13,11,2016
96,20,0,20,11,2016
96,9,0,27,11,2016
96,14,0,4,12,2016
96,13,0,11,12,2016
96,6,0,18,12,2016
96,9,0,25,12,2016
96,2,0,1,1,2017
97,81,1,10,1,2016
97,65,0,17,1,2016
97,80,0,24,1,2016
97,61,0,31,1,2016
97,65,1,7,2,2016
97,65,0,14,2,2016
97,49,0,21,2,2016
97,51,0,28,2,2016
97,28,0,6,3,2016
97,25,0,13,3,2016
97,33,0,20,3,2016
97,26,0,27,3,2016
97,23,0,3,4,2016
97,23,0,10,4,2016
97,17,0,17,4,2016
97,27,0,24,4,2016
97,13,0,1,5,2016
97,19,0,8,5,2016
97,13,0,15,5,2016
97,13,0,22,5,2016
97,15,0,29,5,2016
97,15,0,5,6,2016
97,16,0,12,6,2016
97,24,0,19,6,2016
97,29,0,26,6,2016
97,27,0,3,7,2016
97,26,0,10,7,2016
97,44,0,17,7,2016
97,32,0,24,7,2016
97,53,0,31,7,2016
97,60,0,7,8,2016
97,74,0,14,8,2016
97,117,0,21,8,2016
97,74,0,28,8,2016
97,103,0,4,9,2016
97,53,0,11,9,2016
97,65,1,18,9,2016
97,83,0,25,9,2016
97,59,0,2,10,2016
97,80,0,9,10,2016
97,54,0,16,10,2016
97,65,0,23,10,2016
97,75,2,30,10,2016
97,64,0,6,11,2016
97,45,0,13,11,2016
97,31,0,20,11,2016
97,34,0,27,11,2016
97,30,0,4,12,2016
97,34,0,11,12,2016
97,14,0,18,12,2016
97,10,0,25,12,2016
97,10,0,1,1,2017
99,78,2,10,1,2016
99,56,0,17,1,2016
99,54,0,24,1,2016
99,23,0,31,1,2016
99,35,0,7,2,2016
99,13,0,14,2,2016
99,9,0,21,2,2016
99,12,0,28,2,2016
99,13,0,6,3,2016
99,0,0,13,3,2016
99,0,0,20,3,2016
99,0,0,27,3,2016
99,0,0,3,4,2016
99,2,0,10,4,2016
99,1,0,17,4,2016
99,3,0,24,4,2016
99,1,0,1,5,2016
99,3,0,8,5,2016
99,5,0,15,5,2016
99,9,0,22,5,2016
99,5,0,29,5,2016
99,6,0,5,6,2016
99,3,0,12,6,2016
99,5,0,19,6,2016
99,7,0,26,6,2016
99,2,0,3,7,2016
99,10,0,10,7,2016
99,2,0,17,7,2016
99,22,0,24,7,2016
99,11,0,31,7,2016
99,17,0,7,8,2016
99,17,0,14,8,2016
99,5,0,21,8,2016
99,28,0,28,8,2016
99,32,0,4,9,2016
99,19,0,11,9,2016
99,30,0,18,9,2016
99,19,0,25,9,2016
99,25,0,2,10,2016
99,16,0,9,10,2016
99,15,0,16,10,2016
99,2,0,23,10,2016
99,14,0,30,10,2016
99,3,0,6,11,2016
99,8,0,13,11,2016
99,8,0,20,11,2016
99,6,0,27,11,2016
99,12,0,4,12,2016
99,5,0,11,12,2016
99,2,0,18,12,2016
99,3,0,25,12,2016
99,0,0,1,1,2017
100,93,0,10,1,2016
100,78,3,17,1,2016
100,111,2,24,1,2016
100,109,0,31,1,2016
100,98,2,7,2,2016
100,78,0,14,2,2016
100,58,0,21,2,2016
100,48,0,28,2,2016
100,68,2,6,3,2016
100,56,0,13,3,2016
100,68,1,20,3,2016
100,48,0,27,3,2016
100,33,0,3,4,2016
100,33,0,10,4,2016
100,36,0,17,4,2016
100,28,0,24,4,2016
100,17,0,1,5,2016
100,25,0,8,5,2016
100,25,0,15,5,2016
100,17,0,22,5,2016
100,20,1,29,5,2016
100,23,0,5,6,2016
100,21,0,12,6,2016
100,29,0,19,6,2016
100,45,0,26,6,2016
100,39,0,3,7,2016
100,55,1,10,7,2016
100,52,0,17,7,2016
100,66,2,24,7,2016
100,86,1,31,7,2016
100,143,0,7,8,2016
100,116,0,14,8,2016
100,136,0,21,8,2016
100,140,1,28,8,2016
100,174,2,4,9,2016
100,124,7,11,9,2016
100,146,1,18,9,2016
100,108,2,25,9,2016
100,80,4,2,10,2016
100,93,1,9,10,2016
100,119,2,16,10,2016
100,93,2,23,10,2016
100,85,1,30,10,2016
100,84,1,6,11,2016
100,86,1,13,11,2016
100,76,1,20,11,2016
100,80,0,27,11,2016
100,57,1,4,12,2016
100,55,1,11,12,2016
100,50,1,18,12,2016
100,41,0,25,12,2016
100,28,0,1,1,2017
101,1,0,10,1,2016
101,2,0,17,1,2016
101,3,0,24,1,2016
101,2,0,31,1,2016
101,2,0,7,2,2016
101,2,0,14,2,2016
101,6,0,21,2,2016
101,2,0,28,2,2016
101,3,0,6,3,2016
101,3,0,13,3,2016
101,0,0,20,3,2016
101,1,0,27,3,2016
101,5,0,3,4,2016
101,5,0,10,4,2016
101,3,0,17,4,2016
101,6,0,24,4,2016
101,1,0,1,5,2016
101,1,0,8,5,2016
101,2,0,15,5,2016
101,0,0,22,5,2016
101,3,0,29,5,2016
101,1,0,5,6,2016
101,6,0,12,6,2016
101,3,0,19,6,2016
101,5,0,26,6,2016
101,7,0,3,7,2016
101,5,0,10,7,2016
101,14,0,17,7,2016
101,14,1,24,7,2016
101,12,0,31,7,2016
101,14,0,7,8,2016
101,13,0,14,8,2016
101,26,0,21,8,2016
101,16,0,28,8,2016
101,14,0,4,9,2016
101,6,0,11,9,2016
101,6,0,18,9,2016
101,5,0,25,9,2016
101,6,0,2,10,2016
101,7,0,9,10,2016
101,5,0,16,10,2016
101,1,0,23,10,2016
101,3,0,30,10,2016
101,2,0,6,11,2016
101,3,0,13,11,2016
101,4,0,20,11,2016
101,2,0,27,11,2016
101,2,0,4,12,2016
101,0,0,11,12,2016
101,2,0,18,12,2016
101,1,0,25,12,2016
101,5,0,1,1,2017
104,6,0,10,1,2016
104,5,0,17,1,2016
104,0,0,24,1,2016
104,0,0,31,1,2016
104,3,0,7,2,2016
104,2,0,14,2,2016
104,0,0,21,2,2016
104,1,0,28,2,2016
104,3,0,6,3,2016
104,1,0,13,3,2016
104,1,0,20,3,2016
104,0,0,27,3,2016
104,0,0,3,4,2016
104,2,0,10,4,2016
104,1,0,17,4,2016
104,2,0,24,4,2016
104,0,0,1,5,2016
104,0,0,8,5,2016
104,1,0,15,5,2016
104,1,0,22,5,2016
104,0,0,29,5,2016
104,1,0,5,6,2016
104,1,0,12,6,2016
104,0,0,19,6,2016
104,3,0,26,6,2016
104,3,0,3,7,2016
104,0,0,10,7,2016
104,1,0,17,7,2016
104,2,0,24,7,2016
104,0,0,31,7,2016
104,5,0,7,8,2016
104,5,0,14,8,2016
104,6,0,21,8,2016
104,7,0,28,8,2016
104,6,0,4,9,2016
104,6,0,11,9,2016
104,4,0,18,9,2016
104,2,0,25,9,2016
104,8,1,2,10,2016
104,3,0,9,10,2016
104,5,1,16,10,2016
104,2,0,23,10,2016
104,2,1,30,10,2016
104,2,0,6,11,2016
104,2,0,13,11,2016
104,1,0,20,11,2016
104,5,0,27,11,2016
104,1,0,4,12,2016
104,4,0,11,12,2016
104,1,0,18,12,2016
104,0,0,25,12,2016
104,0,0,1,1,2017
107,4,0,10,1,2016
107,2,0,17,1,2016
107,8,0,24,1,2016
107,10,0,31,1,2016
107,3,0,7,2,2016
107,3,0,14,2,2016
107,3,0,21,2,2016
107,4,0,28,2,2016
107,5,0,6,3,2016
107,6,0,13,3,2016
107,4,0,20,3,2016
107,1,0,27,3,2016
107,2,0,3,4,2016
107,2,0,10,4,2016
107,3,1,17,4,2016
107,3,0,24,4,2016
107,1,0,1,5,2016
107,4,0,8,5,2016
107,0,0,15,5,2016
107,0,0,22,5,2016
107,2,0,29,5,2016
107,1,0,5,6,2016
107,2,0,12,6,2016
107,3,0,19,6,2016
107,0,0,26,6,2016
107,7,0,3,7,2016
107,4,0,10,7,2016
107,5,1,17,7,2016
107,8,0,24,7,2016
107,4,0,31,7,2016
107,6,0,7,8,2016
107,11,0,14,8,2016
107,9,0,21,8,2016
107,4,0,28,8,2016
107,10,0,4,9,2016
107,7,0,11,9,2016
107,4,0,18,9,2016
107,10,0,25,9,2016
107,12,0,2,10,2016
107,8,0,9,10,2016
107,14,0,16,10,2016
107,8,0,23,10,2016
107,13,0,30,10,2016
107,14,0,6,11,2016
107,8,0,13,11,2016
107,10,0,20,11,2016
107,10,0,27,11,2016
107,3,0,4,12,2016
107,4,0,11,12,2016
107,10,0,18,12,2016
107,4,0,25,12,2016
107,2,0,1,1,2017
118,85,0,10,1,2016
118,50,0,17,1,2016
118,48,0,24,1,2016
118,61,0,31,1,2016
118,64,0,7,2,2016
118,33,0,14,2,2016
118,42,0,21,2,2016
118,34,0,28,2,2016
118,40,0,6,3,2016
118,38,0,13,3,2016
118,28,0,20,3,2016
118,20,0,27,3,2016
118,17,0,3,4,2016
118,17,0,10,4,2016
118,14,0,17,4,2016
118,11,0,24,4,2016
118,17,0,1,5,2016
118,13,0,8,5,2016
118,13,0,15,5,2016
118,13,0,22,5,2016
118,15,0,29,5,2016
118,8,0,5,6,2016
118,17,0,12,6,2016
118,17,0,19,6,2016
118,18,0,26,6,2016
118,34,0,3,7,2016
118,42,0,10,7,2016
118,48,0,17,7,2016
118,58,0,24,7,2016
118,90,0,31,7,2016
118,90,0,7,8,2016
118,140,0,14,8,2016
118,137,0,21,8,2016
118,141,0,28,8,2016
118,143,0,4,9,2016
118,143,0,11,9,2016
118,111,0,18,9,2016
118,111,0,25,9,2016
118,73,0,2,10,2016
118,50,1,9,10,2016
118,56,0,16,10,2016
118,48,0,23,10,2016
118,46,0,30,10,2016
118,75,0,6,11,2016
118,37,0,13,11,2016
118,42,0,20,11,2016
118,46,0,27,11,2016
118,44,0,4,12,2016
118,32,0,11,12,2016
118,28,0,18,12,2016
118,31,0,25,12,2016
118,25,0,1,1,2017
121,15,0,10,1,2016
121,10,0,17,1,2016
121,8,0,24,1,2016
121,28,0,31,1,2016
121,18,0,7,2,2016
121,25,0,14,2,2016
121,24,0,21,2,2016
121,10,0,28,2,2016
121,10,0,6,3,2016
121,23,0,13,3,2016
121,8,0,20,3,2016
121,7,0,27,3,2016
121,3,0,3,4,2016
121,3,0,10,4,2016
121,1,0,17,4,2016
121,8,0,24,4,2016
121,4,0,1,5,2016
121,1,0,8,5,2016
121,8,0,15,5,2016
121,4,0,22,5,2016
121,10,0,29,5,2016
121,9,0,5,6,2016
121,12,0,12,6,2016
121,5,0,19,6,2016
121,3,0,26,6,2016
121,8,0,3,7,2016
121,12,0,10,7,2016
121,16,0,17,7,2016
121,23,0,24,7,2016
121,30,0,31,7,2016
121,28,0,7,8,2016
121,25,0,14,8,2016
121,36,0,21,8,2016
121,34,0,28,8,2016
121,28,0,4,9,2016
121,43,0,11,9,2016
121,30,0,18,9,2016
121,39,0,25,9,2016
121,27,0,2,10,2016
121,25,0,9,10,2016
121,23,0,16,10,2016
121,22,0,23,10,2016
121,13,1,30,10,2016
121,17,0,6,11,2016
121,9,0,13,11,2016
121,10,0,20,11,2016
121,10,0,27,11,2016
121,7,0,4,12,2016
121,9,0,11,12,2016
121,7,0,18,12,2016
121,6,0,25,12,2016
121,7,0,1,1,2017
3,50,0,10,1,2016
3,32,0,17,1,2016
3,32,0,24,1,2016
3,22,0,31,1,2016
3,27,0,7,2,2016
3,25,0,14,2,2016
3,25,0,21,2,2016
3,24,0,28,2,2016
3,20,0,6,3,2016
3,12,0,13,3,2016
3,11,0,20,3,2016
3,9,0,27,3,2016
3,10,0,3,4,2016
3,6,0,10,4,2016
3,5,0,17,4,2016
3,11,0,24,4,2016
3,12,0,1,5,2016
3,9,0,8,5,2016
3,14,0,15,5,2016
3,11,0,22,5,2016
3,19,0,29,5,2016
3,19,0,5,6,2016
3,25,0,12,6,2016
3,28,0,19,6,2016
3,16,0,26,6,2016
3,35,0,3,7,2016
3,29,0,10,7,2016
3,34,0,17,7,2016
3,37,0,24,7,2016
3,57,0,31,7,2016
3,54,0,7,8,2016
3,60,0,14,8,2016
3,69,0,21,8,2016
3,84,0,28,8,2016
3,76,0,4,9,2016
3,58,0,11,9,2016
3,60,0,18,9,2016
3,64,0,25,9,2016
3,52,0,2,10,2016
3,45,0,9,10,2016
3,54,1,16,10,2016
3,34,0,23,10,2016
3,44,0,30,10,2016
3,25,0,6,11,2016
3,50,0,13,11,2016
3,38,0,20,11,2016
3,30,0,27,11,2016
3,26,0,4,12,2016
3,25,0,11,12,2016
3,20,0,18,12,2016
3,17,0,25,12,2016
3,10,0,1,1,2017
6,17,0,10,1,2016
6,13,0,17,1,2016
6,18,0,24,1,2016
6,14,0,31,1,2016
6,6,0,7,2,2016
6,15,0,14,2,2016
6,19,0,21,2,2016
6,12,0,28,2,2016
6,12,0,6,3,2016
6,11,0,13,3,2016
6,11,0,20,3,2016
6,7,0,27,3,2016
6,8,0,3,4,2016
6,10,0,10,4,2016
6,11,0,17,4,2016
6,7,0,24,4,2016
6,18,0,1,5,2016
6,8,0,8,5,2016
6,16,0,15,5,2016
6,23,0,22,5,2016
6,8,0,29,5,2016
6,22,0,5,6,2016
6,23,0,12,6,2016
6,37,0,19,6,2016
6,37,1,26,6,2016
6,75,0,3,7,2016
6,69,0,10,7,2016
6,115,1,17,7,2016
6,159,0,24,7,2016
6,187,0,31,7,2016
6,169,0,7,8,2016
6,176,0,14,8,2016
6,122,0,21,8,2016
6,116,0,28,8,2016
6,115,0,4,9,2016
6,59,1,11,9,2016
6,63,0,18,9,2016
6,21,0,25,9,2016
6,36,0,2,10,2016
6,27,0,9,10,2016
6,19,0,16,10,2016
6,16,0,23,10,2016
6,9,0,30,10,2016
6,13,0,6,11,2016
6,17,0,13,11,2016
6,6,0,20,11,2016
6,40,0,27,11,2016
6,4,0,4,12,2016
6,6,0,11,12,2016
6,3,0,18,12,2016
6,8,0,25,12,2016
6,0,0,1,1,2017
9,13,0,10,1,2016
9,20,0,17,1,2016
9,9,0,24,1,2016
9,14,0,31,1,2016
9,4,0,7,2,2016
9,5,0,14,2,2016
9,0,0,21,2,2016
9,8,0,28,2,2016
9,7,0,6,3,2016
9,4,0,13,3,2016
9,8,0,20,3,2016
9,6,0,27,3,2016
9,7,0,3,4,2016
9,9,0,10,4,2016
